keyboard,attach,laptop,8329270
laptop,on,tabl,4150090398
laptop,front,rais,4150090398
laptop,right,ashtray,4150090398
laptop,below,cloud,4150090398
laptop,below,sky,4150090398
laptop,right,ashtray,4150090398
table,under,laptop,4150090398
table,front,rais,4150090398
table,top,time,4150090398
table,beneath,ashtray,4150090398
table,beneath,laptop,4150090398
table,front,sky,4150090398
ashtray,on,tabl,4150090398
ashtray,left,laptop,4150090398
ashtray,below,sky,4150090398
ashtray,below,cloud,4150090398
ashtray,left,laptop,4150090398
railing,behind,tabl,4150090398
railing,behind,laptop,4150090398
railing,front,sky,4150090398
tile,under,tabl,4150090398
tile,beneath,laptop,4150090398
tile,beneath,ashtray,4150090398
sky,has,cloud,4150090398
sky,abov,laptop,4150090398
sky,abov,ashtray,4150090398
sky,abov,rais,4150090398
clouds,abov,ashtray,4150090398
man,wear,jacket,3825256896
man,has,hair,3825256896
man,wear,want,3825256896
man,wear,back,3825256896
man,has,eye,3825256896
man,has,mouth,3825256896
woman,with,hair,3825256896
woman,wear,leg,3825256896
woman,wear,shoe,3825256896
woman,front,convey,3825256896
sign,on,cart,3825256896
logo,on,sign,3825256896
letters,on,sign,3825256896
tag,on,bag,3825256896
duffel,front,man,3825256896
lady,besid,bilboard,3825256896
boy,behind,luggag,3825256896
ceiling,abov,convey,3825256896
lights,on,ceil,3825256896
girl,behind,luggag,3825256896
cat,has,stripe,174196276
cat,on,luggag,174196276
cat,on,purs,174196276
cat,abov,bed,174196276
cat,top,cloth,174196276
luggage,has,cloth,174196276
luggage,on,bed,174196276
luggage,has,trap,174196276
luggage,below,point,174196276
luggage,next,bag,174196276
painting,on,wall,174196276
painting,abov,luggag,174196276
painting,abov,bed,174196276
painting,abov,cat,174196276
clothes,under,cat,174196276
clothes,below,purs,174196276
purse,on,cloth,174196276
purse,in,luggag,174196276
purse,top,cloth,174196276
sheet,on,bed,174196276
sheet,below,luggag,174196276
pillows,next,luggag,174196276
pillows,under,point,174196276
pillows,next,cat,174196276
pillows,on,bed,174196276
bag,next,luggag,174196276
bag,next,pillow,174196276
strap,on,luggag,174196276
woman,next,man,9488063880
woman,sit,tabl,9488063880
woman,wear,jacket,9488063880
woman,sit,man,9488063880
woman,wear,glass,9488063880
woman,next,tabl,9488063880
woman,behind,tabl,9488063880
man,next,woman,9488063880
man,sit,woman,9488063880
man,wear,tie,9488063880
table,front,woman,9488063880
book,on,tabl,9488063880
man,sit,tabl,9488063880
man,wear,bottl,9488063880
bottle,on,tabl,9488063880
bread,on,board,9488063880
board,on,tabl,9488063880
carafe,on,tabl,9488063880
glass,on,tabl,9488063880
jacket,over,hous,9488063880
glasses,below,hair,9488063880
glasses,on,face,9488063880
blouse,under,jacket,9488063880
girl,hold,umbrella,9263069366
girl,hold,purs,9263069366
girl,wear,skirt,9263069366
girl,under,umbrella,9263069366
girl,has,heel,9263069366
girl,besid,girl,9263069366
girl,hold,umbrella,9263069366
girl,hold,purs,9263069366
girl,wear,skirt,9263069366
girl,has,heel,9263069366
flowers,on,balconi,9263069366
balcony,has,rais,9263069366
balcony,abov,girl,9263069366
balcony,abov,girl,9263069366
railing,abov,girl,9263069366
railing,abov,girl,9263069366
sign,on,balconi,9263069366
sign,under,flower,9263069366
camera,next,sign,9263069366
camera,on,balconi,9263069366
camera,abov,girl,9263069366
heel,besid,grate,9263069366
camera,besid,window,9263069366
plant,besid,window,9263069366
truck,bow,but,5064573447
truck,near,can,5064573447
truck,on,road,5064573447
truck,town,but,5064573447
bus,behind,struck,5064573447
bus,near,can,5064573447
bus,on,road,5064573447
car,near,but,5064573447
car,on,road,5064573447
car,besid,struck,5064573447
car,next,struck,5064573447
van,near,can,5064573447
van,behind,can,5064573447
van,on,struck,5064573447
buildings,by,road,5064573447
people,in,can,5064573447
sign,has,squar,5064573447
letters,on,struck,5064573447
numbers,on,struck,5064573447
sign,on,but,5064573447
bus,behind,can,5064573447
people,near,can,5064573447
man,in,struck,5064573447
woman,has,glass,5219053386
woman,wear,mean,5219053386
woman,wear,water,5219053386
woman,has,tower,5219053386
woman,wear,shirt,5219053386
woman,hold,tower,5219053386
woman,clutch,tower,5219053386
glasses,have,black,5219053386
towel,front,shirt,5219053386
towel,next,water,5219053386
towel,abov,tabl,5219053386
towel,under,glass,5219053386
plate,on,tabl,5219053386
tongs,on,tabl,5219053386
glass,on,tabl,5219053386
shirt,under,water,5219053386
shirt,behind,tower,5219053386
ring,on,finger,5219053386
toaster,on,countertop,5219053386
drink,on,countertop,5219053386
bottle,on,countertop,5219053386
bottle,next,master,5219053386
ice,in,glass,5219053386
flower,on,plate,5219053386
flower,next,bottl,5219053386
cheese,in,hand,5219053386
man,wear,hat,4370372957
man,wear,coveral,4370372957
man,next,struck,4370372957
man,wear,shirt,4370372957
man,has,ear,4370372957
man,wear,overal,4370372957
man,next,window,4370372957
man,besid,struck,4370372957
man,front,trafficlight,4370372957
hat,on,head,4370372957
coveralls,have,label,4370372957
label,has,name,4370372957
trafficlight,behind,man,4370372957
truck,has,headlamp,4370372957
truck,has,windshield,4370372957
truck,has,deal,4370372957
truck,next,man,4370372957
window,on,struck,4370372957
window,below,go,4370372957
headlights,next,man,4370372957
logo,besid,line,4370372957
logo,abov,man,4370372957
line,besid,go,4370372957
line,abov,man,4370372957
man,on,bicycl,4537473706
man,in,like,4537473706
man,next,but,4537473706
man,touch,but,4537473706
man,has,bag,4537473706
man,lean,but,4537473706
man,stop,but,4537473706
man,rise,bicycl,4537473706
man,wear,holm,4537473706
bicycle,next,but,4537473706
bicycle,carri,man,4537473706
bike lane,in,street,4537473706
bike lane,next,but,4537473706
bus,next,man,4537473706
bus,next,bicycl,4537473706
car,across,street,4537473706
handicap sticker,on,but,4537473706
reflectors,side,but,4537473706
headlight,front,but,4537473706
tire,under,but,4537473706
door,on,but,4537473706
window,on,door,4537473706
reflectors,on,bicycl,4537473706
bike,on,like,4537473706
motorcycle,has,seat,8040139417
motorcycle,has,mirror,8040139417
motorcycle,has,holm,8040139417
motorcycle,has,handl,8040139417
motorcycle,has,wheel,8040139417
bike,has,kickstand,8040139417
seat,on,motorcycl,8040139417
mirror,on,motorcycl,8040139417
mirror,on,handl,8040139417
wheel,on,motorcycl,8040139417
handle bar,on,like,8040139417
wheel,on,motorcycl,8040139417
car,has,brakelight,8040139417
car,has,window,8040139417
building,behind,can,8040139417
building,behind,like,8040139417
motorcycle,has,holm,8040139417
motorcycle,behind,like,8040139417
motorcycle,has,bag,8040139417
building,behind,motorcycl,8040139417
pizza,on,tabl,7417695040
pizza,on,plate,7417695040
table,under,plate,7417695040
table,beneath,plate,7417695040
table,beneath,pizza,7417695040
table,under,pizza,7417695040
table,under,beer,7417695040
table,under,beer,7417695040
table,under,beer,7417695040
table,under,boy,7417695040
plate,on,tabl,7417695040
toppings,on,pizza,7417695040
toppings,recov,pizza,7417695040
pitcher,on,tabl,7417695040
beer,in,either,7417695040
beer,right,beer,7417695040
beer,left,beer,7417695040
beer,right,beer,7417695040
beer,left,beer,7417695040
beer,right,boy,7417695040
boy,front,boy,7417695040
boy,left,beer,7417695040
boy,at,tabl,7417695040
boy,behind,boy,7417695040
laptop,on,tabl,5465443054
laptop,top,tabl,5465443054
table,has,laptop,5465443054
table,next,chair,5465443054
chair,tuck,tabl,5465443054
speakers,next,laptop,5465443054
speakers,top,tabl,5465443054
fish bowl,on,tabl,5465443054
fish bowl,has,goldfish,5465443054
fish bowl,has,glass,5465443054
fish bowl,has,top,5465443054
water,in,glass,5465443054
mouse,on,tabl,5465443054
mouse,top,mousepad,5465443054
pillow,top,bed,5465443054
desktop,under,tabl,5465443054
keyboard,in,laptop,5465443054
screen,in,laptop,5465443054
floor,under,desk,5465443054
volume control,top,tabl,5465443054
cables,in,laptop,5465443054
light,abov,street,6378957229
light,left,light,6378957229
light,next,light,6378957229
light,attach,pale,6378957229
light,right,light,6378957229
light,next,light,6378957229
light,next,light,6378957229
light,over,street,6378957229
light,right,light,6378957229
light,next,light,6378957229
building,behind,street,6378957229
building,behind,streetlight,6378957229
building,next,streetlight,6378957229
streetlight,behind,street,6378957229
trees,left,build,6378957229
trees,front,light,6378957229
trees,behind,street,6378957229
trees,next,light,6378957229
trees,next,build,6378957229
sign,on,pale,6378957229
grass,next,street,6378957229
light,abov,sign,6378957229
bus,next,signpost,10142659205
numbers,on,but,10142659205
light,on,but,10142659205
light,besid,number,10142659205
head light,on,but,10142659205
sign,on,but,10142659205
windshield,on,but,10142659205
wipper,on,but,10142659205
wipper,on,windshield,10142659205
taxi,on,road,10142659205
sign,on,tax,10142659205
van,behind,tax,10142659205
van,on,road,10142659205
mirror,on,but,10142659205
building,behind,tax,10142659205
lights,on,but,10142659205
numbers,on,but,10142659205
lines,on,road,10142659205
windows,in,build,10142659205
label,on,but,10142659205
bird,stand,appli,2304707627
bird,stand,branch,2304707627
bird,top,branch,2304707627
bird,do,branch,2304707627
bird,stand,branch,2304707627
bird,stand,appli,2304707627
bird,abov,appli,2304707627
bird,smaller,appli,2304707627
bird,has,eye,2304707627
bird,has,break,2304707627
bird,on,branch,2304707627
bird,has,feather,2304707627
bird,has,wing,2304707627
apple,beneath,bird,2304707627
apple,attach,branch,2304707627
apple,below,bird,2304707627
branch,below,bird,2304707627
branch,next,bird,2304707627
hole,in,appli,2304707627
blanket,top,bed,9757186661
blanket,on,bed,9757186661
bed,has,banker,9757186661
bed,has,pillow,9757186661
bed,next,shone,9757186661
bed,next,desk,9757186661
pillows,on,bed,9757186661
pillows,top,sheet,9757186661
lamp,on,wall,9757186661
table,by,bed,9757186661
floor,under,bed,9757186661
floor,under,tabl,9757186661
floor,under,banker,9757186661
floor,under,wall,9757186661
phone,on,desk,9757186661
phone,top,desk,9757186661
phone,near,bed,9757186661
desk,next,bed,9757186661
desk,has,shone,9757186661
desk,has,stool,9757186661
desk,below,shone,9757186661
stool,under,desk,9757186661
stool,below,desk,9757186661
cyclists,in,street,9466242472
chain,front,street,9466242472
car,dress,street,9466242472
car,front,cyclist,9466242472
buildings,around,street,9466242472
buildings,near,street,9466242472
woman,in,holm,9466242472
woman,in,jacket,9466242472
woman,in,want,9466242472
woman,sit,seat,9466242472
strap,on,jacket,9466242472
light,on,motorcycl,9466242472
reflector,on,motorcycl,9466242472
van,on,street,9466242472
lamp,next,street,9466242472
mirror,on,motorcycl,9466242472
car,near,van,9466242472
man,on,like,9466242472
sign,on,build,9466242472
car,has,stripe,9466242472
person,by,sign,9466242472
tree,near,street,9466242472
hand,hold,glass,2689480291
glass,near,glass,2689480291
face,behind,glass,2689480291
hair,is,head,2689480291
glasses,are,head,2689480291
the bottle,is,the,2689480291
the bottle,front,the,2689480291
woman,has,water,2689480291
woman,wear,glass,2689480291
woman,wear,watch,2689480291
woman,has,hair,2689480291
woman,has,mouth,2689480291
the lights,are,ceil,2689480291
the man,behind,bottl,2689480291
menu,is,the,2689480291
the books,are,shelf,2689480291
sign,on,wall,2689480291
sign,on,post,2689480291
wine list,on,the,2689480291
woman,at,the,2689480291
woman,wear,shirt,2689480291
woman,has,bracelet,2689480291
button,on,shirt,2689480291
light,near,light,2689480291
policeman,wear,holm,7441526440
policeman,wear,want,7441526440
policeman,wear,boot,7441526440
policeman,on,motorcycl,7441526440
helmet,on,policeman,7441526440
helmet,abov,shirt,7441526440
helmet,abov,motorcycl,7441526440
helmet,abov,boot,7441526440
helmet,on,head,7441526440
shirt,on,policeman,7441526440
shirt,below,holm,7441526440
boots,on,policeman,7441526440
boots,below,holm,7441526440
motorcycle,below,holm,7441526440
motorcycle,in,make,7441526440
trees,behind,motorcycl,7441526440
cones,on,make,7441526440
tire,on,motorcycl,7441526440
sign,on,pale,7441526440
light,on,motorcycl,7441526440
laptop,on,desk,4294796626
laptop,next,print,4294796626
laptop,has,wire,4294796626
printer,on,desk,4294796626
printer,next,laptop,4294796626
paper,in,print,4294796626
organizer,behind,laptop,4294796626
tissue box,in,organ,4294796626
tissues,next,laptop,4294796626
books,in,organ,4294796626
glass,on,desk,4294796626
glass,right,laptop,4294796626
hatbox,on,desk,4294796626
camera,on,shelf,4294796626
camera,in,case,4294796626
stapler,right,laptop,4294796626
pen,on,desk,4294796626
notebook,on,organ,4294796626
notebook,behind,laptop,4294796626
headphones,on,desk,4294796626
paper,on,hatbox,4294796626
paper,top,basket,4294796626
man,wear,short,9626687493
man,wear,hat,9626687493
man,behind,motorcycl,9626687493
man,wear,shoe,9626687493
man,wear,short,9626687493
man,wear,shirt,9626687493
man,wear,hat,9626687493
man,wear,want,9626687493
man,stand,tabl,9626687493
people,under,went,9626687493
bottle,is,tabl,9626687493
motorcycle,front,went,9626687493
motorcycle,on,black,9626687493
man,cross,leg,9626687493
building,behind,went,9626687493
window,on,build,9626687493
door,on,build,9626687493
rearview mirror,on,motorcycl,9626687493
man,in,shirt,9626687493
trees,left,build,9626687493
sky,abov,wire,45627517
street,under,construct,45627517
cones,on,street,45627517
van,has,camera,45627517
van,has,light,45627517
sign,front,van,45627517
sign,has,number,45627517
street lamp,next,sign,45627517
fence,front,build,45627517
windows,on,build,45627517
porta-potty,next,street,45627517
wheel,on,van,45627517
tv camera pole,over,van,45627517
numbers,over,letter,45627517
wires,front,build,45627517
wires,in,sky,45627517
wires,front,street,45627517
people,in,street,45627517
plant,front,build,45627517
road cone,under,wire,45627517
truck,has,letter,45627517
truck,under,sky,45627517
bus,on,street,8500893876
bus,has,light,8500893876
bus,has,window,8500893876
bus,has,sign,8500893876
bus,next,sideway,8500893876
sign,on,but,8500893876
sign,has,text,8500893876
sign,has,number,8500893876
van,on,street,8500893876
text,adjac,number,8500893876
text,on,sign,8500893876
text,on,but,8500893876
number,on,but,8500893876
sign,on,sideway,8500893876
bus,on,street,8500893876
island,on,street,8500893876
windows,on,but,8500893876
windshield,on,van,8500893876
building,behind,but,8500893876
window,on,build,8500893876
pillow,on,couch,4136904744
pillow,is,couch,4136904744
laptop,on,tabl,4136904744
pillow,on,couch,4136904744
mirror,on,wall,4136904744
mirror,abov,couch,4136904744
mirror,near,couch,4136904744
shelf,abov,clock,4136904744
shelf,abov,tabl,4136904744
lamp,on,desk,4136904744
desk,next,couch,4136904744
plant,in,pot,4136904744
plant,next,tabl,4136904744
jar,on,tabl,4136904744
jar,next,laptop,4136904744
clock,is,tabl,4136904744
clock,below,shelf,4136904744
clock,near,plan,4136904744
lamp,next,couch,4136904744
bowl,on,desk,4136904744
bowl,next,pillow,4136904744
bowl,near,lamp,4136904744
jug,on,tabl,4136904744
jug,below,shelf,4136904744
plate,on,desk,177941036
plate,right,glass,177941036
plate,right,drink,177941036
desk,beneath,plate,177941036
desk,beneath,glass,177941036
desk,beneath,drink,177941036
mouse,on,desk,177941036
mouse,near,sandwich,177941036
mouse,near,plate,177941036
mouse,has,cord,177941036
keyboard,on,desk,177941036
keyboard,near,hous,177941036
keyboard,near,drink,177941036
keyboard,near,plate,177941036
keyboard,near,magazin,177941036
drink,on,desk,177941036
drink,next,plate,177941036
drink,in,glass,177941036
drink,left,plate,177941036
cd drive,on,desk,177941036
sandwich,on,plate,177941036
sandwich,on,desk,177941036
glass,has,handl,177941036
glass,left,plate,177941036
rim,on,glass,177941036
rim,on,cup,177941036
magazine,near,hous,177941036
dog,in,backpack,232107806
dog,near,man,232107806
dog,near,glass,232107806
dog,has,fur,232107806
dog,behind,man,232107806
dog,has,nose,232107806
backpack,on,man,232107806
man,wear,glass,232107806
man,hold,glass,232107806
man,wear,mean,232107806
man,wear,watch,232107806
man,has,beard,232107806
man,near,dog,232107806
man,near,glass,232107806
man,wear,backpack,232107806
man,front,man,232107806
man,front,dog,232107806
man,has,nose,232107806
glasses,near,man,232107806
glasses,near,dog,232107806
beer,in,glass,232107806
building,behind,man,232107806
building,has,balconi,232107806
flowers,on,balconi,232107806
man,behind,man,232107806
girl,on,state,7714241214
girl,wear,holm,7714241214
girl,wear,best,7714241214
girl,has,hair,7714241214
girl,wear,shirt,7714241214
girl,wear,short,7714241214
helmet,on,head,7714241214
girl,hold,hole,7714241214
girl,wear,state,7714241214
girl,wear,holm,7714241214
girl,wear,short,7714241214
reflection,of,girl,7714241214
reflection,in,middl,7714241214
car,in,make,7714241214
truck,in,make,7714241214
girl,wear,holm,7714241214
bushes,behind,make,7714241214
woman,has,hair,7714241214
woman,wear,holm,7714241214
woman,wear,toller,7714241214
woman,hold,hole,7714241214
helmet,on,hair,4344232677
helmet,on,woman,4344232677
helmet,has,word,4344232677
man,wear,holm,4344232677
man,with,hair,4344232677
man,wear,best,4344232677
man,wear,sweatshirt,4344232677
man,wear,jacket,4344232677
word,on,holm,4344232677
vest,on,woman,4344232677
logo,on,sweatshirt,4344232677
stripe,on,best,4344232677
woman,wear,water,4344232677
woman,wear,best,4344232677
woman,wear,holm,4344232677
words,on,holm,4344232677
man,on,like,4344232677
man,carri,bag,4344232677
man,with,moustach,4344232677
woman,with,hat,4344232677
woman,behind,man,4344232677
car,behind,man,4344232677
car,behind,woman,4344232677
person,over,skateboard,3665708190
person,in,skatepark,3665708190
skateboard,under,person,3665708190
skateboard,under,man,3665708190
ramp,behind,person,3665708190
ramp,behind,man,3665708190
ramp,near,person,3665708190
person,carri,skateboard,3665708190
person,behind,person,3665708190
skateboard,in,hand,3665708190
pants,abov,knee,3665708190
knee pad,below,want,3665708190
knee pad,on,knee,3665708190
man,over,skateboard,3665708190
man,in,skatepark,3665708190
man,wear,short,3665708190
man,wear,shoe,3665708190
man,rise,skateboard,3665708190
man,wear,shirt,3665708190
shorts,on,man,3665708190
helmet,on,head,3665708190
sweatshirt,on,person,3665708190
person,in,black,3665708190
tower,has,clock,7713268430
tower,hold,clock,7713268430
tower,attach,build,7713268430
clock,attach,tower,7713268430
clock,below,roof,7713268430
trees,shorter,clock,7713268430
building,attach,tower,7713268430
chimney,top,build,7713268430
chimney,top,roof,7713268430
windows,on,tower,7713268430
windows,on,build,7713268430
windows,on,clock,7713268430
clock tower,attach,build,7713268430
pillars,below,clock,7713268430
roof,abov,clock,7713268430
man,next,woman,4801256648
man,stand,floor,4801256648
man,front,sign,4801256648
man,wear,glass,4801256648
man,wear,watch,4801256648
man,hold,handl,4801256648
woman,stand,floor,4801256648
bag,on,floor,4801256648
sign,next,sign,4801256648
sign,has,number,4801256648
sign,behind,woman,4801256648
woman,next,man,4801256648
woman,hold,backpack,4801256648
woman,stand,floor,4801256648
man,behind,bag,4801256648
man,stand,floor,4801256648
bag,front,sign,4801256648
eyeglass,on,man,4801256648
shirt,on,man,4801256648
backpack,near,man,4801256648
glasses,on,man,4801256648
watch,on,man,4801256648
athlete,has,jacket,3874039121
athlete,wear,skirt,3874039121
athlete,wear,shoe,3874039121
athlete,wear,shirt,3874039121
athlete,wear,headband,3874039121
athlete,wing,jacket,3874039121
athlete,in,court,3874039121
athlete,behind,net,3874039121
racket,has,handl,3874039121
racket,near,shirt,3874039121
skirt,near,shoe,3874039121
shoes,on,court,3874039121
shoes,near,skirt,3874039121
shirt,near,jacket,3874039121
court,under,shoe,3874039121
court,near,net,3874039121
net,has,go,3874039121
net,near,court,3874039121
cameramen,watch,athlet,3874039121
woman,hold,jacket,3874039121
woman,has,jacket,3874039121
woman,has,hair,3874039121
handle,on,jacket,3874039121
camera,near,man,3874039121
man,near,camera,3874039121
clock,on,pale,6108452563
clock,abov,sideway,6108452563
clock,abov,henc,6108452563
clock,has,hand,6108452563
clock,outsid,window,6108452563
pole,next,sideway,6108452563
pole,outsid,window,6108452563
sign,on,pale,6108452563
sign,left,clock,6108452563
sign,under,clock,6108452563
sign,abov,henc,6108452563
sign,outsid,window,6108452563
sign,left,sign,6108452563
sign,left,clock,6108452563
tree,left,sign,6108452563
tree,left,clock,6108452563
tree,left,sign,6108452563
tree,outsid,window,6108452563
trees,below,sky,6108452563
sidewalk,outsid,window,6108452563
fence,next,sideway,6108452563
fence,below,sky,6108452563
fence,below,tree,6108452563
fence,outsid,window,6108452563
rail,on,henc,6108452563
rail,outsid,window,6108452563
wires,abov,tree,6108452563
man,on,beech,8993117531
man,has,shirt,8993117531
man,has,short,8993117531
man,has,shoe,8993117531
man,front,grass,8993117531
man,front,build,8993117531
man,abov,ground,8993117531
bench,front,grass,8993117531
bench,under,man,8993117531
bench,has,slab,8993117531
bench,next,beech,8993117531
bench,abov,ground,8993117531
grass,behind,beech,8993117531
grass,behind,beech,8993117531
building,abov,ground,8993117531
building,behind,man,8993117531
bench,next,man,8993117531
bench,next,beech,8993117531
shoe,on,ground,8993117531
ground,below,build,8993117531
ground,below,man,8993117531
ground,below,beech,8993117531
building,select,build,8993117531
sky,select,build,8993117531
toilet,left,countri,3882370446
toilet,behind,countri,3882370446
toilet,next,tut,3882370446
toilet,besid,tut,3882370446
toilet,near,tut,3882370446
counter,right,toller,3882370446
counter,front,toller,3882370446
shower,left,toller,3882370446
shower,left,countri,3882370446
shower,over,tut,3882370446
tub,below,show,3882370446
tub,beneath,show,3882370446
tub,next,toller,3882370446
tub,besid,toller,3882370446
tub,near,toller,3882370446
tub,under,curtain,3882370446
tub,beneath,curtain,3882370446
curtain rod,abov,tut,3882370446
curtain rod,over,tut,3882370446
curtain rod,right,show,3882370446
shower head,left,curtain,3882370446
shower head,next,curtain,3882370446
television,on,tabl,4421433563
television,by,plan,4421433563
television,abov,tabl,4421433563
table,left,door,4421433563
plant,on,tabl,4421433563
plant,behind,televis,4421433563
plant,behind,televis,4421433563
plant,under,shelf,4421433563
shelf,abov,televis,4421433563
door,has,glass,4421433563
lamp,abov,shelf,4421433563
lamp,abov,shelf,4421433563
frame 1,right,frame,4421433563
bell,left,frame,4421433563
bell,abov,tabl,4421433563
bottle,left,wine,4421433563
table,on,paid,4421433563
chair,besid,tabl,4421433563
table cloth,on,tabl,4421433563
flowers,in,case,4421433563
walk way,on,hill,4421433563
trees,on,hill,4421433563
basket,onto,tabl,4421433563
plate,on,tabl,4421433563
couch,behind,tabl,4421433563
boy,has,shirt,2646977984
boy,has,short,2646977984
boy,has,control,2646977984
boy,by,chair,2646977984
boy,next,couch,2646977984
shorts,have,strike,2646977984
kid,has,shirt,2646977984
kid,has,short,2646977984
kid,has,leg,2646977984
kid,on,chair,2646977984
dad,behind,boy,2646977984
dad,has,shirt,2646977984
dad,has,want,2646977984
dad,has,watch,2646977984
dad,has,glass,2646977984
dad,on,couch,2646977984
ball,by,chair,2646977984
mom,in,kitchen,2646977984
couch,behind,boy,2646977984
door,behind,boy,2646977984
door,behind,lower,2646977984
window,on,door,2646977984
boy,on,street,6917705703
boy,wear,shoe,6917705703
boy,wear,shirt,6917705703
boy,wear,short,6917705703
boy,wear,holm,6917705703
boy,front,hous,6917705703
boy,rise,skateboard,6917705703
boy,skateboard,street,6917705703
street,near,build,6917705703
house,front,boy,6917705703
house,has,window,6917705703
house,has,balconi,6917705703
house,near,can,6917705703
skateboard,on,street,6917705703
car,on,street,6917705703
car,has,tire,6917705703
car,near,hous,6917705703
plant,on,street,6917705703
building,has,balconi,6917705703
man,on,bed,3584173064
man,has,shirt,3584173064
man,with,laptop,3584173064
man,opposit,wall,3584173064
bed,under,man,3584173064
bed,has,pillow,3584173064
woman,in,mirror,3584173064
woman,use,camera,3584173064
woman,has,skirt,3584173064
mirror,below,nightstand,3584173064
laptop,on,bed,3584173064
laptop,by,man,3584173064
clock,on,nightstand,3584173064
clock,by,bed,3584173064
nightstand,by,bed,3584173064
television,in,mirror,3584173064
television,by,wall,3584173064
phone,by,bed,3584173064
table,near,door,3584173064
table,by,wall,3584173064
door,below,went,3584173064
vent,by,door,3584173064
flowers,on,televis,3584173064
pillows,on,bed,3584173064
train,on,track,9428072257
train,next,pale,9428072257
train,next,gravel,9428072257
train,stop,track,9428072257
train,top,track,9428072257
train,mark,track,9428072257
train,stationari,track,9428072257
train,next,grass,9428072257
train,on,track,9428072257
train,mark,track,9428072257
track,beneath,train,9428072257
train,behind,train,9428072257
train,next,grass,9428072257
train,has,number,9428072257
pole,next,track,9428072257
tracks,beneath,train,9428072257
tracks,below,train,9428072257
keyboard,on,stand,2214032574
keyboard,besid,chair,2214032574
keyboard,left,chair,2214032574
keys,on,seaboard,2214032574
chair,next,seaboard,2214032574
chair,next,seaboard,2214032574
laptop,on,desk,2214032574
laptop,left,drumpad,2214032574
laptop,next,seaboard,2214032574
keyboard,has,key,2214032574
keyboard,next,feel,2214032574
mic stand,front,seaboard,2214032574
mic stand,besid,chair,2214032574
boom stand,hold,microphon,2214032574
drumpad,on,desk,2214032574
keyboard keys,next,cup,2214032574
power strip,on,floor,2214032574
lights,on,spring,2214032574
cup,on,desk,2214032574
cup,next,drumpad,2214032574
electronic equipment,on,shelv,2214032574
electronic equipment,is,shelv,2214032574
electronic equipment,abov,desk,2214032574
shelves,abov,desk,2214032574
reels,on,feel,2214032574
raggety ann,is,chair,311802141
